Symbol, Total Value, Profitable Value, Giveaway Value, Best Future Value, earningsQuarterlyGrowth, priceToBook, forwardPE, pegRatio, 52WeekChange, marketPrice, Industry, earningsDate, recommendation
MMM,1064,272,41,210,-0.107,8.449213,18.375923,5.08,0.019150853,173.49,Industrials,1/25/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":1,"hold":7,"sell":3,"strongSell":0}
AEE,1066,235,13,248,0.008,2.2559042,20.549072,6.39,0.022571206,77.34,Utilities,2/17/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":0,"hold":6,"sell":1,"strongSell":0}
HSY,1075,105,237,284,0.375,15.022164,22.695585,3.14,0.015874147,149.7,Consumer Defensive,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":2,"hold":12,"sell":2,"strongSell":0}
GIS,1080,140,220,161,0.227,4.294194,16.07588,3.32,0.13249326,58.87,Consumer Defensive,12/16/2020, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":1,"hold":15,"sell":3,"strongSell":1}
JNJ,1082,39,286,181,1.027,6.244386,16.994444,4.34,0.07870793,152.25,Healthcare,1/25/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":8,"hold":8,"sell":2,"strongSell":1}
LDOS,1082,233,278,168,0.012,4.039235,16.318886,1.51,0.15037096,104.82,Technology,2/15/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":6,"hold":0,"sell":0,"strongSell":0}
ORCL,1083,209,368,109,0.057,20.94333,13.291667,1.63,0.12261522,59.48,Technology,3/9/2021, 6:00:00 PM,{"period":"0m","strongBuy":10,"buy":16,"hold":9,"sell":0,"strongSell":1}
FRC,1087,130,200,273,0.248,2.3011787,21.971188,2.56,0.11817479,130.32,Financial Services,1/11/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":6,"hold":13,"sell":0,"strongSell":0}
SNA,1089,194,398,151,0.092,2.7079494,15.72,1.68,0.056328177,180.78,Industrials,2/3/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":2,"hold":2,"sell":0,"strongSell":0}
CE,1098,307,109,133,-0.213,6.1232123,14.427313,4.16,0.059185028,130.97,Basic Materials,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":8,"hold":6,"sell":1,"strongSell":0}
ADBE,1099,24,52,403,1.641,17.186451,36.21842,2.34,0.4697653,476.87,Technology,3/9/2021, 6:00:00 PM,{"period":"0m","strongBuy":11,"buy":14,"hold":6,"sell":0,"strongSell":0}
QRVO,1102,63,404,158,0.649,3.9521515,15.949843,1.18,0.32730436,158.33,Technology,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":7,"hold":15,"sell":1,"strongSell":0}
BEN,1109,408,189,19,-0.742,1.190954,8.447916,6.01,-0.07030952,24.26,Financial Services,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":0,"hold":8,"sell":4,"strongSell":0}
REGN,1109,126,410,99,0.258,4.997031,13.033686,1.39,0.27595007,478.98,Healthcare,2/3/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":6,"hold":12,"sell":1,"strongSell":0}
AOS,1113,150,31,299,0.207,5.208873,23.780592,3.55,0.22017753,56.31,Industrials,1/25/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":2,"hold":8,"sell":0,"strongSell":0}
APD,1114,249,30,318,-0.033,4.8917756,25.366222,2.85,0.1404196,268.82,Basic Materials,1/21/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":11,"hold":6,"sell":0,"strongSell":0}
PNW,1114,185,327,154,0.109,1.5365638,15.754941,4.56,-0.08995432,80.74,Utilities,2/18/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":0,"hold":11,"sell":1,"strongSell":0}
FLT,1117,292,231,267,-0.164,7.769261,21.566587,2.85,-0.11030197,273.39,Technology,2/3/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":8,"hold":1,"sell":0,"strongSell":0}
OKE,1119,234,342,132,0.01,3.0057845,14.2363,27.07,-0.43357408,41.75,Energy,2/21/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":2,"hold":12,"sell":0,"strongSell":0}
CBRE,1122,326,95,251,-0.282,3.308327,20.736677,2.19,0.11702132,66.33,Real Estate,2/24/2021, 6:00:00 PM,{"period":"0m","strongBuy":0,"buy":0,"hold":0,"sell":0,"strongSell":0}
SWK,1126,58,401,212,0.713,3.1637113,18.442104,2.69,0.06796706,177.64,Industrials,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":11,"hold":8,"sell":0,"strongSell":0}
ES,1128,198,143,274,0.086,2.103624,21.997437,3.62,0.045581937,85.69,Utilities,2/16/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":1,"hold":7,"sell":1,"strongSell":0}
LRCX,1128,53,298,231,0.768,13.119348,19.636581,1.23,0.72981536,490.15,Technology,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":12,"hold":3,"sell":0,"strongSell":0}
AMD,1129,14,56,437,2.25,28.489277,50.081966,1.95,1.1641088,91.66,Technology,1/25/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":6,"hold":15,"sell":4,"strongSell":1}
EXPD,1129,155,166,283,0.194,6.1203923,22.50995,2.65,0.18659842,89.7,Industrials,2/15/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":1,"hold":10,"sell":2,"strongSell":1}
NVR,1129,169,361,94,0.146,5.1001,12.778998,3.59,0.037217617,3991.18,Consumer Cyclical,1/25/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":0,"hold":6,"sell":0,"strongSell":0}
WAB,1132,95,452,185,0.406,1.4220035,17.128147,2.7,0.0012037754,75.4,Industrials,2/15/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":2,"hold":7,"sell":0,"strongSell":0}
BR,1142,162,117,308,0.177,12.071137,24.442055,2.66,0.22129393,146.22,Technology,1/28/2021, 6:00:00 PM,{"period":"0m","strongBuy":0,"buy":1,"hold":5,"sell":0,"strongSell":0}
INFO,1142,12,218,350,3.062,4.141208,28.091194,2.95,0.19249761,89.71,Industrials,1/11/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":5,"hold":10,"sell":1,"strongSell":0}
NDAQ,1142,55,357,252,0.76,3.4291093,20.737623,2.03,0.19458175,124.99,Financial Services,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":0,"buy":6,"hold":6,"sell":1,"strongSell":0}
ADSK,1143,40,61,444,0.982,887.873,54.09671,2.04,0.51694965,281.16,Technology,2/24/2021, 6:00:00 PM,{"period":"0m","strongBuy":8,"buy":11,"hold":3,"sell":1,"strongSell":0}
DUK,1146,248,133,194,-0.028,1.5296949,17.570057,7.53,0.011603475,91.76,Utilities,2/10/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":2,"hold":12,"sell":1,"strongSell":1}
MS,1147,129,325,82,0.25,1.2497286,12.319066,3.03,0.24842262,64.44,Financial Services,1/13/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":14,"hold":9,"sell":0,"strongSell":1}
QCOM,1147,7,422,207,4.85,26.852781,18.33291,0.91,0.63157296,155.75,Technology,2/2/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":7,"hold":13,"sell":0,"strongSell":0}
JCI,1150,325,269,160,-0.279,1.8960207,15.982456,1.64,0.12192118,45.69,Industrials,1/28/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":6,"hold":10,"sell":0,"strongSell":0}
FB,1152,120,169,328,0.288,6.6220436,26.127028,1.79,0.38212407,277.12,Communication Services,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":17,"buy":24,"hold":1,"sell":1,"strongSell":1}
ACN,1156,174,42,347,0.139,9.170024,27.746052,3.22,0.19917071,246.16,Technology,12/16/2020, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":9,"hold":12,"sell":1,"strongSell":0}
HBI,1159,366,219,29,-0.442,4.2290215,9.064936,11,-0.060565233,14.01,Consumer Cyclical,2/4/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":4,"hold":8,"sell":0,"strongSell":0}
PEG,1162,92,334,173,0.427,1.797524,16.56305,15.05,-0.04835719,56.6,Utilities,2/23/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":6,"hold":6,"sell":0,"strongSell":0}
WLTW,1165,67,465,179,0.613,2.5051167,16.906534,3.16,0.01605606,206.82,Financial Services,2/2/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":8,"hold":5,"sell":2,"strongSell":0}
GLW,1166,124,84,218,0.267,2.6178932,19.058823,6.78,0.24528301,37.17,Technology,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":3,"hold":8,"sell":2,"strongSell":0}
RJF,1168,304,386,92,-0.211,1.7724968,12.649314,2.42,0.014168024,92.65,Financial Services,1/19/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":1,"hold":4,"sell":0,"strongSell":0}
SRE,1174,379,388,157,-0.53,1.8357571,15.90062,2.18,-0.1502921,128.73,Utilities,2/24/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":3,"hold":3,"sell":0,"strongSell":0}
CTLT,1185,1,105,387,823,5.1023364,32.063972,2.83,0.79307103,95.18,Healthcare,1/31/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":3,"hold":4,"sell":0,"strongSell":0}
HSIC,1186,237,209,213,0.008,3.158156,18.456463,4.42,0.01834321,71.31,Healthcare,2/17/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":4,"hold":7,"sell":0,"strongSell":0}
CHD,1189,106,111,351,0.374,6.642166,28.147541,3.12,0.24564719,85.33,Consumer Defensive,1/28/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":1,"hold":13,"sell":5,"strongSell":0}
STX,1189,180,426,72,0.115,9.161127,12.127341,3.06,0.09651208,64.82,Technology,2/1/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":2,"hold":19,"sell":3,"strongSell":2}
AMZN,1190,19,53,460,1.967,18.899994,68.67386,2.45,0.76147544,3101.49,Consumer Cyclical,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":15,"buy":28,"hold":3,"sell":1,"strongSell":0}
FLS,1192,284,204,289,-0.148,2.881672,23.037268,7.92,-0.2332024,36.74,Industrials,2/14/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":2,"hold":13,"sell":1,"strongSell":0}
TROW,1193,161,408,144,0.178,4.810734,14.99901,1.8,0.22922754,149.34,Financial Services,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":2,"hold":9,"sell":3,"strongSell":0}
COO,1195,339,99,304,-0.329,4.3541226,24.088068,2.77,0.06329751,347.8,Healthcare,3/2/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":3,"hold":5,"sell":0,"strongSell":0}
FTNT,1196,78,234,399,0.539,29.212563,35.55679,2.04,0.1969415,127.56,Technology,2/3/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":15,"hold":7,"sell":2,"strongSell":0}
EFX,1198,22,172,361,1.764,7.8108525,29.078827,2.94,0.36086798,183.39,Industrials,2/9/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":7,"hold":6,"sell":0,"strongSell":0}
AMT,1200,260,55,422,-0.069,26.165934,39.894737,3.21,0.01957333,219.41,Real Estate,2/22/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":14,"hold":1,"sell":0,"strongSell":0}
SWKS,1201,163,412,164,0.172,5.5372624,16.209547,1.55,0.23047018,145.54,Technology,1/20/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":15,"hold":5,"sell":1,"strongSell":0}
ABMD,1212,10,44,440,3.76,9.877699,50.676476,3.49,0.4658841,267.93,Healthcare,2/3/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":3,"hold":2,"sell":0,"strongSell":0}
KEYS,1224,181,291,255,0.113,7.0982976,20.80725,2.13,0.20091283,124.76,Technology,2/21/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":3,"hold":2,"sell":0,"strongSell":0}
APH,1229,134,39,384,0.237,7.756201,31.192858,4.65,0.21541882,131.41,Technology,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":4,"hold":6,"sell":0,"strongSell":0}
CMCSA,1230,353,86,196,-0.372,2.7040086,17.684027,3.47,0.16999769,50.48,Communication Services,1/20/2021, 6:00:00 PM,{"period":"0m","strongBuy":12,"buy":18,"hold":1,"sell":0,"strongSell":0}
MLM,1230,160,276,324,0.184,2.8918376,25.66763,3.84,-0.026912808,266.74,Basic Materials,2/8/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":4,"hold":4,"sell":0,"strongSell":0}
HD,1234,132,249,264,0.239,185.38892,21.369143,2.95,0.22743928,264.81,Consumer Cyclical,2/22/2021, 6:00:00 PM,{"period":"0m","strongBuy":12,"buy":12,"hold":9,"sell":0,"strongSell":0}
KMB,1246,331,303,192,-0.297,138.21138,17.480719,2.91,0.0013252497,134.06,Consumer Defensive,1/24/2021, 6:00:00 PM,{"period":"0m","strongBuy":0,"buy":2,"hold":12,"sell":1,"strongSell":0}
DOV,1248,247,161,226,-0.028,5.3870397,19.544283,6.43,0.07283664,121.37,Industrials,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":4,"hold":12,"sell":0,"strongSell":0}
KLAC,1250,146,301,239,0.214,14.498847,19.92498,1.76,0.4973266,255.98,Technology,2/1/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":4,"hold":7,"sell":1,"strongSell":0}
TGT,1255,93,415,242,0.42,6.455749,20.224972,1.46,0.36321056,172.4,Consumer Defensive,2/28/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":2,"hold":18,"sell":3,"strongSell":1}
FIS,1260,419,137,278,-0.87,1.8691992,22.26205,2.2,0.0788995,147.12,Technology,2/10/2021, 6:00:00 PM,{"period":"0m","strongBuy":9,"buy":10,"hold":4,"sell":0,"strongSell":0}
PNR,1261,152,347,220,0.2,4.17627,19.273407,3.19,0.12064457,51.12,Industrials,1/25/2021, 6:00:00 PM,{"period":"0m","strongBuy":0,"buy":4,"hold":10,"sell":3,"strongSell":0}
CME,1262,348,82,334,-0.353,2.3922765,26.865871,9.36,-0.11275709,182.48,Financial Services,2/9/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":5,"hold":5,"sell":0,"strongSell":0}
AVB,1265,373,11,428,-0.472,2.1200805,43.066315,14.95,-0.2245307,162.52,Real Estate,2/2/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":7,"hold":11,"sell":0,"strongSell":1}
PPG,1267,151,363,262,0.204,6.357813,21.20623,3.06,0.07264531,143.33,Basic Materials,1/13/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":9,"hold":10,"sell":0,"strongSell":0}
A,1269,172,37,356,0.144,7.4398746,28.549398,3.46,0.40296042,118.81,Healthcare,2/15/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":4,"hold":3,"sell":0,"strongSell":0}
ESS,1269,320,149,448,-0.258,2.6150532,56.862473,3.77,-0.18954116,245.41,Real Estate,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":6,"hold":16,"sell":1,"strongSell":1}
TMO,1271,26,413,291,1.543,5.870654,23.107353,1.55,0.46640337,468.74,Healthcare,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":8,"buy":6,"hold":1,"sell":0,"strongSell":0}
CPRT,1272,265,115,390,-0.082,10.189009,33.42286,1.65,0.29703963,114.75,Industrials,2/16/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":1,"hold":9,"sell":0,"strongSell":0}
MDT,1275,396,277,219,-0.641,3.0144043,19.210257,2.67,-0.018858075,112.68,Healthcare,2/22/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":7,"hold":12,"sell":0,"strongSell":0}
IFF,1276,343,196,202,-0.333,1.9535195,18.025974,11.51,-0.07466668,112.59,Basic Materials,2/9/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":3,"hold":10,"sell":1,"strongSell":0}
IP,1277,358,202,114,-0.407,2.6950786,13.470915,7.15,0.052597404,48.64,Consumer Cyclical,2/3/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":5,"hold":7,"sell":1,"strongSell":0}
LOW,1279,345,306,182,-0.34,29.13959,17.043198,0.8,0.31429052,160.22,Consumer Cyclical,2/23/2021, 6:00:00 PM,{"period":"0m","strongBuy":8,"buy":10,"hold":13,"sell":0,"strongSell":1}
WMB,1283,98,462,206,0.398,2.2111313,18.275,6.11,-0.03900087,22,Energy,2/16/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":8,"hold":5,"sell":0,"strongSell":0}
DHR,1286,114,158,383,0.323,4.5810046,31.162954,2.45,0.4774828,223.21,Healthcare,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":6,"hold":4,"sell":0,"strongSell":0}
XRAY,1286,352,147,286,-0.367,2.4308074,22.827587,7.44,-0.0792768,54.09,Healthcare,2/28/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":3,"hold":4,"sell":1,"strongSell":0}
ETSY,1287,5,246,463,5.2,32.04901,78.35023,1.38,2.9447799,165.3,Consumer Cyclical,2/23/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":1,"hold":9,"sell":0,"strongSell":0}
FFIV,1287,294,159,145,-0.181,4.718489,15.148506,4.26,0.24289834,171.41,Technology,1/24/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":2,"hold":16,"sell":2,"strongSell":0}
NTAP,1287,364,373,131,-0.436,37.084583,14.178899,3.14,-0.027069569,61.12,Technology,2/23/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":11,"hold":13,"sell":2,"strongSell":0}
USB,1287,293,453,137,-0.172,1.4824396,14.506329,7.5,-0.24431258,46.12,Financial Services,1/19/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":4,"hold":21,"sell":2,"strongSell":0}
AWK,1290,189,24,397,0.1,4.1276026,34.9717,4.54,0.22646809,148.07,Utilities,2/15/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":3,"hold":9,"sell":0,"strongSell":0}
TSCO,1291,75,420,266,0.561,8.611353,21.431223,1.33,0.4795134,135.95,Consumer Cyclical,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":2,"hold":19,"sell":0,"strongSell":0}
CDNS,1292,68,119,424,0.592,13.799046,41.29617,2.82,0.7161888,117.45,Technology,2/9/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":1,"hold":5,"sell":1,"strongSell":0}
GRMN,1292,104,224,297,0.375,4.456184,23.50593,4.43,0.21627975,118.6,Technology,2/16/2021, 6:00:00 PM,{"period":"0m","strongBuy":0,"buy":2,"hold":10,"sell":3,"strongSell":0}
MMC,1295,217,289,276,0.043,6.813031,22.114944,3.74,0.033945322,115.37,Financial Services,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":7,"hold":8,"sell":0,"strongSell":0}
LLY,1296,251,307,237,-0.036,30.05446,19.880745,1.62,0.30272686,161,Healthcare,1/28/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":9,"hold":8,"sell":1,"strongSell":0}
EMR,1298,236,164,258,0.008,5.864105,20.918781,7.85,0.08219528,81.36,Industrials,2/1/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":2,"hold":13,"sell":1,"strongSell":1}
PG,1302,157,364,290,0.19,7.1572375,23.05912,2.88,0.087209225,135.51,Consumer Defensive,1/20/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":4,"hold":10,"sell":2,"strongSell":0}
EW,1304,159,180,416,0.184,12.454506,38.263638,3.74,0.074821234,86.74,Healthcare,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":9,"hold":4,"sell":0,"strongSell":1}
ICE,1310,321,210,287,-0.263,3.2094617,22.861343,2.26,0.17936492,109.24,Financial Services,2/3/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":8,"hold":3,"sell":0,"strongSell":0}
SIVB,1311,62,394,253,0.67,2.4313805,20.74096,2.31,0.39280307,353.73,Financial Services,1/20/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":9,"hold":4,"sell":0,"strongSell":0}
PWR,1315,153,393,186,0.197,2.4100456,17.159525,1.68,0.7720679,73.01,Industrials,2/24/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":8,"hold":2,"sell":0,"strongSell":0}
NEM,1319,390,337,120,-0.615,2.0886996,13.658933,0.69,0.43620384,59.18,Basic Materials,2/17/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":9,"hold":7,"sell":0,"strongSell":0}
CHRW,1322,261,112,277,-0.071,6.7587957,22.13064,4.83,0.20921469,92.21,Industrials,1/25/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":2,"hold":15,"sell":3,"strongSell":0}
TER,1322,65,427,300,0.639,9.609363,23.836777,1.1,0.688671,115.68,Technology,1/19/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":4,"hold":6,"sell":0,"strongSell":0}
JBHT,1325,206,285,293,0.06,5.900671,23.148333,2.56,0.21311903,137.02,Industrials,1/14/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":6,"hold":9,"sell":0,"strongSell":0}
AAPL,1334,263,60,352,-0.074,31.803066,28.270208,2.46,0.7495892,123.24,Technology,1/25/2021, 6:00:00 PM,{"period":"0m","strongBuy":11,"buy":21,"hold":6,"sell":0,"strongSell":0}
MCO,1337,138,353,332,0.229,34.459225,26.586643,2.62,0.1632359,273.98,Financial Services,2/9/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":1,"hold":10,"sell":0,"strongSell":0}
SO,1337,256,392,204,-0.049,2.2559085,18.198795,4.36,-0.02970934,60.5,Utilities,2/17/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":4,"hold":8,"sell":2,"strongSell":2}
CTAS,1342,154,114,404,0.196,10.125,36.63274,3.25,0.33897126,347.35,Industrials,12/21/2020, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":3,"hold":8,"sell":1,"strongSell":0}
SYY,1342,378,435,303,-0.522,29.710258,24.012657,1.68,-0.09913337,77.24,Consumer Defensive,1/31/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":4,"hold":9,"sell":1,"strongSell":0}
PGR,1343,48,344,171,0.819,3.1418302,16.530647,7.6,0.32756686,94.2,Financial Services,12/17/2020, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":4,"hold":8,"sell":1,"strongSell":1}
MSFT,1345,116,297,355,0.301,13.0730095,28.548862,2.14,0.37118244,210.52,Technology,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":14,"buy":13,"hold":6,"sell":0,"strongSell":1}
KO,1346,340,118,317,-0.33,12.321016,25.28436,9.81,-0.019661903,53.05,Consumer Defensive,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":7,"hold":13,"sell":1,"strongSell":0}
CMI,1346,299,157,162,-0.195,4.202979,16.089771,9.18,0.20268416,219.55,Industrials,2/1/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":4,"hold":14,"sell":1,"strongSell":2}
EXR,1346,205,165,382,0.061,5.964988,31.098593,5.46,0.069352984,110.02,Real Estate,2/15/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":2,"hold":11,"sell":1,"strongSell":0}
WRB,1348,266,460,228,-0.082,1.9260383,19.574018,3.14,-0.06467438,64.84,Financial Services,1/25/2021, 6:00:00 PM,{"period":"0m","strongBuy":0,"buy":0,"hold":9,"sell":2,"strongSell":0}
EQR,1352,399,142,450,-0.658,2.0934858,57.784313,5.19,-0.2768098,59.79,Real Estate,2/1/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":2,"hold":17,"sell":3,"strongSell":1}
CLX,1354,38,244,315,1.044,22.802078,25.184769,5.75,0.3307606,200.6,Consumer Defensive,2/1/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":1,"hold":13,"sell":1,"strongSell":0}
KSU,1358,212,280,295,0.053,4.127801,23.207792,2.36,0.28485525,194.95,Industrials,1/21/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":4,"hold":11,"sell":0,"strongSell":0}
MXIM,1358,148,299,349,0.209,13.155757,27.884106,1.92,0.39259136,84.52,Technology,1/25/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":8,"hold":14,"sell":1,"strongSell":0}
VZ,1360,290,472,71,-0.161,3.8380818,12.07,5.5,-0.014372051,60.51,Communication Services,1/25/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":6,"hold":24,"sell":0,"strongSell":0}
