Symbol, Total Value, Profitable Value, Giveaway Value, Best Future Value, earningsQuarterlyGrowth, priceToBook, forwardPE, pegRatio, 52WeekChange, marketPrice, Industry, earningsDate, recommendation
AMP,10469,9999,21,46,-9999,3.749169,10.177282,1.61,0.14512658,192.85,Financial Services,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":3,"hold":5,"sell":0,"strongSell":0}
C,10509,346,64,48,-0.343,0.69751203,10.213172,9999,-0.23377979,60.5,Financial Services,1/14/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":12,"hold":10,"sell":1,"strongSell":1}
FITB,10521,207,123,74,0.058,0.9347328,12.151112,9999,-0.11578268,27.78,Financial Services,1/20/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":2,"hold":22,"sell":2,"strongSell":1}
HIG,10534,281,185,21,-0.142,0.9482989,8.484405,9999,-0.24271208,47.4,Financial Services,1/31/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":6,"hold":11,"sell":0,"strongSell":0}
CMA,10536,324,69,105,-0.277,0.97962296,13.238693,9999,-0.26666665,53.06,Financial Services,1/18/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":8,"hold":15,"sell":1,"strongSell":1}
DISH,10557,90,132,97,0.428,1.492395,12.953237,9999,0.044676423,36.21,Communication Services,2/16/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":8,"hold":9,"sell":3,"strongSell":0}
PRGO,10557,9999,322,59,-9999,1.1212476,11.092808,1.19,-0.11413747,48.76,Healthcare,2/24/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":4,"hold":11,"sell":1,"strongSell":0}
AES,10560,9999,36,118,-9999,7.019582,13.645162,1.92,0.09189463,20.85,Utilities,2/25/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":4,"hold":4,"sell":0,"strongSell":0}
BIIB,10581,381,97,37,-0.546,3.4536378,9.550237,9999,-0.19897145,242.98,Healthcare,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":8,"buy":13,"hold":11,"sell":0,"strongSell":0}
CFG,10602,335,65,87,-0.301,0.73670614,12.498233,9999,-0.12211472,36,Financial Services,1/19/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":7,"hold":10,"sell":2,"strongSell":0}
KEY,10612,227,259,66,0.029,0.97729516,11.478261,9999,-0.21233219,16.08,Financial Services,1/20/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":12,"hold":9,"sell":1,"strongSell":0}
HBAN,10660,296,190,81,-0.185,1.2264061,12.314286,9999,-0.15710557,13.03,Financial Services,1/20/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":8,"hold":11,"sell":0,"strongSell":0}
IBM,10660,232,227,52,0.016,5.221209,10.666953,9999,-0.073510826,124.96,Technology,1/20/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":3,"hold":15,"sell":3,"strongSell":0}
BSX,10679,9999,91,247,-9999,3.0910761,20.487804,4.19,-0.25663722,34,Healthcare,2/2/2021, 6:00:00 PM,{"period":"0m","strongBuy":10,"buy":8,"hold":6,"sell":0,"strongSell":0}
RF,10682,118,379,56,0.296,0.91838545,10.867133,9999,-0.0986079,15.85,Financial Services,1/21/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":4,"hold":19,"sell":2,"strongSell":1}
IVZ,10684,199,257,25,0.084,0.8266988,8.712195,9999,-0.0022345781,17.51,Financial Services,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":6,"hold":5,"sell":0,"strongSell":0}
CNP,10690,382,80,149,-0.552,1.9976121,15.535714,9999,-0.17457306,21.8,Utilities,2/24/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":0,"hold":14,"sell":0,"strongSell":0}
MTB,10690,310,261,78,-0.225,1.08718,12.241245,9999,-0.25989532,127.98,Financial Services,1/20/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":3,"hold":14,"sell":3,"strongSell":1}
JPM,10696,221,265,101,0.04,1.5119058,13.12404,9999,-0.12945974,120.27,Financial Services,1/14/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":9,"hold":13,"sell":1,"strongSell":1}
KMI,10725,270,260,163,-0.101,1.0580302,16.20879,9999,-0.28328472,14.79,Energy,1/19/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":6,"hold":8,"sell":0,"strongSell":0}
EXC,10749,347,127,129,-0.351,1.2220013,13.91554,9999,-0.07852352,41.2,Utilities,2/8/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":8,"hold":2,"sell":1,"strongSell":0}
KIM,10749,9999,262,364,-9999,1.1651789,29.5,1.61,-0.2769608,14.82,Real Estate,2/10/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":5,"hold":13,"sell":0,"strongSell":0}
MHK,10749,115,323,122,0.319,1.1756444,13.708036,9999,-0.01892978,132.98,Consumer Cyclical,2/10/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":10,"hold":5,"sell":0,"strongSell":0}
MCK,10753,9999,283,43,-9999,4.761334,9.873375,1.16,0.22827005,177.68,Healthcare,2/1/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":3,"hold":9,"sell":1,"strongSell":0}
NRG,10784,341,348,15,-0.331,4.188865,8.053398,9999,-0.17298102,33.91,Utilities,2/24/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":4,"hold":1,"sell":0,"strongSell":0}
GPC,10786,239,225,177,0,4.6464643,16.82149,9999,-0.07869011,97.04,Consumer Cyclical,2/16/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":1,"hold":8,"sell":2,"strongSell":0}
GILD,10806,9999,221,32,-9999,4.3640018,9.20606,183.2,-0.08106482,60.45,Healthcare,2/1/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":11,"hold":15,"sell":0,"strongSell":0}
PPL,10809,359,329,65,-0.408,1.5773509,11.414634,9999,-0.22537929,28.12,Utilities,2/11/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":1,"hold":12,"sell":0,"strongSell":0}
STZ,10825,9999,96,244,-9999,3.3856122,20.265547,2.51,0.12247801,207.29,Consumer Defensive,12/2/2020, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":8,"hold":6,"sell":0,"strongSell":0}
PNC,10837,204,324,178,0.07,1.2241176,16.822014,9999,-0.096477985,143.99,Financial Services,1/14/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":8,"hold":17,"sell":0,"strongSell":0}
FCX,10838,9999,216,123,-9999,3.871323,13.748604,0.18,0.9003862,24.86,Basic Materials,1/20/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":5,"hold":12,"sell":4,"strongSell":0}
HOLX,10840,9999,229,156,-9999,7.0740533,15.846481,0.63,0.3876027,76.25,Healthcare,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":7,"hold":5,"sell":0,"strongSell":0}
SCHW,10850,323,83,243,-0.266,2.4449723,20.258196,9999,-0.005832672,50.1,Financial Services,1/13/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":9,"hold":5,"sell":0,"strongSell":0}
COP,10871,9999,75,445,-9999,1.5151938,54.35,5.23,-0.3078637,44,Energy,2/1/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":9,"hold":6,"sell":0,"strongSell":0}
WRK,10872,9999,449,88,-9999,1.0662844,12.544668,1.49,0.06430316,43.91,Consumer Cyclical,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":6,"hold":6,"sell":0,"strongSell":0}
NTRS,10873,314,332,141,-0.234,1.7534641,14.746317,9999,-0.16735977,91.72,Financial Services,1/20/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":3,"hold":12,"sell":1,"strongSell":0}
SJM,10886,192,266,125,0.093,1.5432339,13.759856,9999,0.12207711,115.87,Consumer Defensive,2/24/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":3,"hold":10,"sell":2,"strongSell":1}
EOG,10887,9999,134,323,-9999,1.5518688,25.645933,39.33,-0.31202674,54.68,Energy,2/24/2021, 6:00:00 PM,{"period":"0m","strongBuy":10,"buy":11,"hold":14,"sell":0,"strongSell":0}
XRX,10903,388,447,51,-0.593,0.8604264,10.345454,9999,-0.3816898,22.86,Technology,1/25/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":4,"hold":3,"sell":0,"strongSell":0}
D,10905,394,148,222,-0.635,2.5523868,19.306702,9999,-0.08243501,74.32,Utilities,2/8/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":2,"hold":14,"sell":0,"strongSell":0}
HFC,10916,9999,184,470,-9999,0.8290093,105.69231,3.45,-0.4668219,28.44,Energy,2/17/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":3,"hold":9,"sell":3,"strongSell":0}
ZION,10920,306,448,93,-0.212,0.9625199,12.668694,9999,-0.18577844,42.64,Financial Services,1/18/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":7,"hold":12,"sell":0,"strongSell":1}
NWL,10928,9999,339,91,-9999,2.335459,12.582822,2.83,0.11406851,20.805,Consumer Defensive,2/11/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":7,"hold":6,"sell":0,"strongSell":0}
CVX,10929,9999,71,388,-9999,1.3100839,33.017857,399.61,-0.22545242,93.35,Energy,1/28/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":10,"hold":7,"sell":1,"strongSell":0}
SYF,10938,405,385,42,-0.704,1.6575919,9.808511,9999,-0.13206023,32.98,Financial Services,1/21/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":10,"hold":6,"sell":0,"strongSell":0}
LYB,10943,420,279,80,-0.884,4.04479,12.291667,9999,-0.05499202,88.21,Basic Materials,1/28/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":5,"hold":15,"sell":2,"strongSell":0}
DD,10947,9999,128,215,-9999,1.2973565,18.704226,9.4,0.02327013,66.57,Basic Materials,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":0,"buy":0,"hold":0,"sell":0,"strongSell":0}
APTV,10954,145,27,378,0.215,4.48291,30.713568,9999,0.2872789,124.15,Consumer Cyclical,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":0,"buy":0,"hold":0,"sell":0,"strongSell":0}
EXPE,10965,9999,177,477,-9999,10.661236,180.91176,0.93,0.076949954,130.47,Consumer Cyclical,2/10/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":18,"hold":7,"sell":0,"strongSell":0}
WFC,10970,384,446,136,-0.559,0.74665576,14.467662,9999,-0.46366656,29.49,Financial Services,1/14/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":8,"hold":15,"sell":4,"strongSell":0}
AME,10983,262,29,348,-0.073,4.774542,27.854116,9999,0.1926254,118.35,Industrials,2/2/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":7,"hold":1,"sell":0,"strongSell":0}
FRT,10984,9999,152,432,-9999,3.145499,45.76142,8.86,-0.29817045,91.43,Real Estate,2/7/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":6,"hold":7,"sell":1,"strongSell":0}
LUV,10984,9999,399,478,-9999,2.7722056,183.52,0.45,-0.15584171,46.8,Industrials,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":9,"hold":3,"sell":0,"strongSell":0}
KHC,10986,344,258,115,-0.336,0.8465858,13.573705,9999,0.07340896,34.1,Consumer Defensive,2/10/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":10,"hold":5,"sell":0,"strongSell":0}
NI,10991,9999,336,180,-9999,1.9295287,16.955555,10.52,-0.15752673,22.57,Utilities,2/23/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":2,"hold":8,"sell":0,"strongSell":0}
PXD,11009,9999,330,281,-9999,1.6303412,22.440777,5.38,-0.19390386,118.79,Energy,2/16/2021, 6:00:00 PM,{"period":"0m","strongBuy":11,"buy":24,"hold":5,"sell":0,"strongSell":0}
LVS,11019,9999,300,418,-9999,13.553858,38.605442,2.92,-0.16666663,57.3,Consumer Cyclical,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":8,"hold":5,"sell":0,"strongSell":0}
PSX,11024,9999,328,269,-9999,1.5395008,21.721876,185.79,-0.391011,70.86,Energy,1/28/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":7,"hold":9,"sell":1,"strongSell":1}
FTV,11027,196,207,353,0.09,3.011334,28.326447,9999,0.07559419,68.93,Technology,2/3/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":7,"hold":10,"sell":0,"strongSell":0}
TIF,11051,80,409,370,0.518,4.876254,29.822727,9999,-0.017814398,131.25,Consumer Cyclical,11/23/2020, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":7,"hold":13,"sell":0,"strongSell":0}
NUE,11061,332,331,191,-0.297,1.659926,17.374233,9999,0.0026552677,57.11,Basic Materials,1/25/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":4,"hold":6,"sell":0,"strongSell":0}
GPS,11069,336,212,155,-0.321,3.2886436,15.795454,9999,0.22287393,21.63,Consumer Cyclical,3/9/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":2,"hold":19,"sell":3,"strongSell":0}
RL,11077,9999,400,166,-9999,2.9118178,16.240385,54.35,-0.13907063,103.85,Consumer Cyclical,2/1/2021, 6:00:00 PM,{"period":"0m","strongBuy":0,"buy":2,"hold":17,"sell":2,"strongSell":0}
PCAR,11083,351,341,159,-0.366,2.905913,15.973832,9999,0.031876326,85.75,Industrials,1/25/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":5,"hold":14,"sell":1,"strongSell":0}
CTVA,11122,9999,126,280,-9999,1.1821765,22.319767,3.69,0.39346647,38.74,Basic Materials,2/2/2021, 6:00:00 PM,{"period":"0m","strongBuy":0,"buy":0,"hold":0,"sell":0,"strongSell":1}
ETN,11139,319,153,294,-0.258,3.183082,23.166334,9999,0.2287414,115.15,Industrials,2/1/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":4,"hold":15,"sell":2,"strongSell":0}
PFE,11164,406,345,121,-0.714,3.501362,13.706666,9999,0.107319355,41.73,Healthcare,1/25/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":11,"hold":9,"sell":0,"strongSell":1}
ARE,11174,9999,12,456,-9999,2.1498063,65.12453,527.8,0.1036644,171.01,Real Estate,1/31/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":6,"hold":5,"sell":0,"strongSell":0}
CAT,11177,383,110,305,-0.553,6.5156083,24.261164,9999,0.23342037,178.85,Industrials,1/28/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":7,"hold":11,"sell":2,"strongSell":0}
MOS,11203,9999,320,209,-9999,0.9876049,18.3719,7.75,0.14117038,22.25,Basic Materials,2/16/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":2,"hold":12,"sell":3,"strongSell":0}
NWSA,11211,9999,326,411,-9999,1.3884808,37.416664,1.22,0.3080845,18.35,Communication Services,2/3/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":4,"hold":5,"sell":1,"strongSell":0}
BIO,11225,9999,79,441,-9999,1.917436,50.693478,3.18,0.546131,554.78,Healthcare,2/10/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":2,"hold":0,"sell":0,"strongSell":0}
TXT,11234,374,389,195,-0.477,1.8981389,17.640741,9999,0.08053541,48.03,Industrials,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":5,"hold":4,"sell":2,"strongSell":0}
PKG,11268,311,346,234,-0.226,3.9827273,19.792702,9999,0.23243344,135.56,Consumer Cyclical,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":2,"hold":11,"sell":0,"strongSell":0}
DLR,11281,9999,145,473,-9999,2.1810906,122.89624,7.21,0.12797654,129.66,Real Estate,2/10/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":6,"hold":10,"sell":1,"strongSell":0}
TMUS,11400,89,395,433,0.44,2.5243335,46.53546,9999,0.7388365,130.56,Communication Services,2/3/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":16,"hold":6,"sell":1,"strongSell":0}
PLD,11428,342,338,461,-0.331,2.246188,74.9,9999,0.10196924,97.18,Real Estate,1/19/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":8,"hold":6,"sell":0,"strongSell":0}
URI,11432,371,473,138,-0.468,4.1736293,14.512357,9999,0.45773792,241.98,Industrials,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":6,"buy":2,"hold":8,"sell":2,"strongSell":0}
DIS,11444,9999,471,414,-9999,3.8052752,37.87069,3.05,0.18361843,154.69,Communication Services,2/1/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":10,"hold":12,"sell":2,"strongSell":1}
VTR,11461,418,458,475,-0.85,1.7986139,144.26471,9999,-0.12830997,48.83,Real Estate,2/17/2021, 6:00:00 PM,{"period":"0m","strongBuy":0,"buy":2,"hold":14,"sell":4,"strongSell":0}
CRM,11552,9999,411,454,-9999,5.0431943,63.548573,3.42,0.37330198,222.92,Technology,2/22/2021, 6:00:00 PM,{"period":"0m","strongBuy":16,"buy":25,"hold":3,"sell":0,"strongSell":1}
XYL,11648,363,479,408,-0.431,6.1863184,37.303032,9999,0.27432716,98.21,Industrials,2/5/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":7,"hold":6,"sell":0,"strongSell":0}
ALK,20049,9999,8,9999,-9999,1.7858294,9999,0.32,-0.27710146,51.29,Industrials,1/25/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":6,"hold":3,"sell":0,"strongSell":0}
CCL,20069,9999,68,9999,-9999,0.9368546,9999,0.08,-0.54628646,22.32,Consumer Cyclical,12/17/2020, 6:00:00 PM,{"period":"0m","strongBuy":9,"buy":6,"hold":9,"sell":1,"strongSell":0}
DXC,20157,9999,130,6,-9999,1.3821186,6.740845,9999,-0.35359263,24.85,Technology,2/3/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":9,"hold":7,"sell":0,"strongSell":0}
DAL,20210,9999,174,9999,-9999,7.897825,9999,0.18,-0.2855186,42.62,Industrials,1/11/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":11,"hold":0,"sell":0,"strongSell":0}
MRO,20273,9999,254,9999,-9999,0.5120766,9999,0.52,-0.46230006,7.3,Energy,2/9/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":8,"hold":13,"sell":2,"strongSell":0}
COG,20331,9999,94,30,-9999,3.1984947,9.139785,9999,0.006512761,17.65,Energy,2/17/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":16,"hold":10,"sell":0,"strongSell":0}
NCLH,20336,9999,333,9999,-9999,1.7874721,9999,0.08,-0.51992035,27.44,Consumer Cyclical,2/17/2021, 6:00:00 PM,{"period":"0m","strongBuy":10,"buy":4,"hold":8,"sell":0,"strongSell":0}
OXY,20349,9999,335,9999,-9999,1.9264109,9999,0.36,-0.4548539,21.31,Energy,2/24/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":3,"hold":15,"sell":1,"strongSell":1}
EIX,20359,9999,136,126,-9999,1.7290273,13.77193,9999,-0.15135133,62.88,Utilities,2/24/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":4,"hold":7,"sell":0,"strongSell":0}
HES,20359,9999,205,9999,-9999,2.920126,9999,0.95,-0.12337458,57.3,Energy,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":5,"hold":11,"sell":1,"strongSell":0}
L,20401,44,256,9999,0.931,0.6912384,9999,9999,-0.14509499,43.66,Financial Services,2/7/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":0,"hold":3,"sell":0,"strongSell":0}
MPC,20407,9999,263,9999,-9999,1.2441287,9999,1.86,-0.29366255,43.83,Energy,1/26/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":7,"hold":5,"sell":0,"strongSell":0}
RCL,20407,9999,390,9999,-9999,1.9710758,9999,0.09,-0.3941363,80.64,Consumer Cyclical,2/1/2021, 6:00:00 PM,{"period":"0m","strongBuy":10,"buy":7,"hold":5,"sell":0,"strongSell":0}
AIV,20436,9999,16,9999,-9999,2.2998016,9999,23.93,-0.3625061,40.78,Real Estate,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":2,"hold":9,"sell":1,"strongSell":1}
UAL,20472,9999,461,9999,-9999,2.009474,9999,0.09,-0.45436078,49.64,Industrials,1/18/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":4,"hold":11,"sell":1,"strongSell":0}
FTI,20499,9999,381,117,-9999,1.0373311,13.619719,9999,-0.51528823,10.03,Energy,2/23/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":16,"hold":10,"sell":3,"strongSell":1}
DVN,20504,9999,141,341,-9999,2.0473838,27.389832,9999,-0.32243186,16.57,Energy,2/15/2021, 6:00:00 PM,{"period":"0m","strongBuy":10,"buy":13,"hold":9,"sell":0,"strongSell":0}
XOM,20506,9999,125,363,-9999,1.0439508,29.199999,9999,-0.3742857,44.01,Energy,1/28/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":5,"hold":11,"sell":5,"strongSell":2}
TAP,20515,9999,318,63,-9999,0.75853556,11.342925,9999,-0.09003466,48.21,Consumer Defensive,2/9/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":4,"hold":4,"sell":2,"strongSell":0}
CF,20557,9999,89,379,-9999,2.9805436,30.757812,9999,-0.1601963,39.11,Basic Materials,2/9/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":4,"hold":9,"sell":2,"strongSell":0}
DOW,20585,9999,154,230,-9999,3.2422695,19.636364,9999,-0.0031382442,54.43,Basic Materials,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":0,"buy":0,"hold":0,"sell":0,"strongSell":0}
NLSN,20592,9999,356,67,-9999,3.355587,11.575758,9999,-0.044044018,18.96,Industrials,2/24/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":6,"hold":8,"sell":1,"strongSell":0}
WDC,20605,9999,454,20,-9999,1.6219047,8.472636,9999,-0.09575224,51.61,Technology,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":15,"hold":7,"sell":0,"strongSell":0}
INCY,20613,9999,230,270,-9999,7.4436917,21.796247,9999,-0.12259877,82.05,Healthcare,2/10/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":12,"hold":4,"sell":0,"strongSell":0}
HAL,20653,9999,213,367,-9999,3.367295,29.597013,9999,-0.18562633,19.99,Energy,1/18/2021, 6:00:00 PM,{"period":"0m","strongBuy":11,"buy":23,"hold":3,"sell":1,"strongSell":0}
VLO,20732,9999,450,9999,-9999,1.2522008,9999,3.49,-0.37954593,59.87,Energy,1/27/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":6,"hold":12,"sell":0,"strongSell":0}
SLB,20749,9999,397,343,-9999,2.674283,27.638556,9999,-0.4177665,23.38,Energy,1/14/2021, 6:00:00 PM,{"period":"0m","strongBuy":7,"buy":19,"hold":11,"sell":0,"strongSell":0}
SLG,20780,376,380,9999,-0.509,0.9224145,9999,9999,-0.30938917,61.95,Real Estate,1/19/2021, 6:00:00 PM,{"period":"0m","strongBuy":2,"buy":7,"hold":10,"sell":0,"strongSell":0}
GE,20789,9999,206,380,-9999,2.9391625,30.999998,9999,-0.00089526176,11.32,Industrials,1/25/2021, 6:00:00 PM,{"period":"0m","strongBuy":5,"buy":2,"hold":6,"sell":3,"strongSell":1}
MGM,20804,9999,272,9999,-9999,2.169974,9999,14.47,-0.08406681,30.93,Consumer Cyclical,2/9/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":9,"hold":4,"sell":0,"strongSell":0}
VNO,20877,416,451,9999,-0.804,1.3304529,9999,9999,-0.40663713,39.71,Real Estate,2/15/2021, 6:00:00 PM,{"period":"0m","strongBuy":3,"buy":4,"hold":5,"sell":0,"strongSell":0}
UA,20937,392,474,9999,-0.619,4.6691403,9999,9999,-0.18773532,15.39,Consumer Cyclical,4/24/2018, 7:00:00 PM,{"period":"0m","strongBuy":0,"buy":0,"hold":4,"sell":2,"strongSell":0}
UDR,21026,9999,470,479,-9999,3.4369648,1907,9999,-0.1765976,38.33,Real Estate,2/8/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":4,"hold":15,"sell":1,"strongSell":1}
HST,30254,9999,194,9999,-9999,1.5985459,9999,9999,-0.20580184,14.83,Real Estate,2/16/2021, 6:00:00 PM,{"period":"0m","strongBuy":4,"buy":3,"hold":11,"sell":3,"strongSell":0}
NOV,30331,9999,321,9999,-9999,1.0174067,9999,9999,-0.39958072,14.66,Energy,2/3/2021, 6:00:00 PM,{"period":"0m","strongBuy":1,"buy":7,"hold":22,"sell":4,"strongSell":0}
